id,lat,lon,E,N
1737,6.46862812,-73.92253572,619143.4622102322,715134.4115973032
1738,6.46790288,-73.92253572,619143.6321001394,715054.2266592239
1739,6.46717764,-73.92253572,619143.8019710743,714974.0417233454
1740,6.4664524,-73.92253572,619143.971823037,714893.8567896676
1741,6.46572716,-73.92253572,619144.1416560274,714813.6718581901
1742,6.46500192,-73.92253572,619144.3114700456,714733.4869289126
1743,6.46427668,-73.92253572,619144.4812650915,714653.3020018352
1744,6.46355144,-73.92253572,619144.651041165,714573.1170769572
1745,6.4628262,-73.92253572,619144.8207982661,714492.9321542785
1746,6.46210096,-73.92253572,619144.9905363948,714412.7472337993
1747,6.46137572,-73.92253572,619145.1602555511,714332.562315519
1748,6.46065048,-73.92253572,619145.329955735,714252.3773994369
1749,6.45992524,-73.92253572,619145.4996369464,714172.1924855534
1750,6.549855,-73.92081327,619314.7704115642,724115.5475658795
1751,6.54912976,-73.92081327,619314.942701343,724035.3623352818
1752,6.54840452,-73.92081327,619315.1149721222,723955.177106912
1753,6.54767928,-73.92081327,619315.2872239018,723874.9918807696
1754,6.54695404,-73.92081327,619315.4594566816,723794.8066568543
1755,6.5462288,-73.92081327,619315.6316704617,723714.6214351662
1756,6.54550356,-73.92081327,619315.8038652422,723634.436215705
1757,6.54477832,-73.92081327,619315.9760410227,723554.2509984699
1758,6.54405308,-73.92081327,619316.1481978034,723474.0657834616
1759,6.54332784,-73.92081327,619316.3203355842,723393.8805706791
1760,6.5426026,-73.92081327,619316.4924543652,723313.6953601222
1761,6.54187736,-73.92081327,619316.6645541465,723233.510151791
1762,6.54115212,-73.92081327,619316.8366349277,723153.3249456852
1763,6.54042688,-73.92081327,619317.0086967088,723073.1397418043
1764,6.53970164,-73.92081327,619317.1807394901,722992.9545401485
1765,6.5389764,-73.92081327,619317.3527632714,722912.7693407174
1766,6.53825116,-73.92081327,619317.5247680526,722832.5841435101
1767,6.53752592,-73.92081327,619317.6967538338,722752.3989485274
1768,6.53680068,-73.92081327,619317.8687206149,722672.2137557684
1769,6.53607544,-73.92081327,619318.0406683959,722592.0285652329
1770,6.5353502,-73.92081327,619318.2125971768,722511.8433769209
1771,6.53462496,-73.92081327,619318.3845069576,722431.658190832
1772,6.53389972,-73.92081327,619318.556397738,722351.473006966
1773,6.53317448,-73.92081327,619318.7282695184,722271.2878253227
1774,6.53244924,-73.92081327,619318.9001222985,722191.1026459018
1775,6.531724,-73.92081327,619319.0719560783,722110.9174687029
1776,6.53099876,-73.92081327,619319.2437708578,722030.7322937261
1777,6.53027352,-73.92081327,619319.4155666371,721950.5471209709
1778,6.52954828,-73.92081327,619319.587343416,721870.3619504372
1779,6.52882304,-73.92081327,619319.7591011946,721790.1767821246
1780,6.5280978,-73.92081327,619319.9308399726,721709.991616033
1781,6.52737256,-73.92081327,619320.1025597503,721629.8064521621
1782,6.52664732,-73.92081327,619320.2742605277,721549.6212905116
1783,6.52592208,-73.92081327,619320.4459423044,721469.4361310814
1784,6.52519684,-73.92081327,619320.6176050807,721389.2509738713
1785,6.5244716,-73.92081327,619320.7892488565,721309.0658188809
1786,6.52374636,-73.92081327,619320.9608736318,721228.8806661098
1787,6.52302112,-73.92081327,619321.1324794064,721148.6955155582
1788,6.52229588,-73.92081327,619321.3040661805,721068.5103672254
1789,6.52157064,-73.92081327,619321.4756339539,720988.3252211115
1790,6.5208454,-73.92081327,619321.6471827268,720908.140077216
1791,6.52012016,-73.92081327,619321.818712499,720827.9549355389
1792,6.51939492,-73.92081327,619321.9902232704,720747.7697960798
1793,6.51866968,-73.92081327,619322.161715041,720667.5846588386
1794,6.51794444,-73.92081327,619322.3331878111,720587.3995238149
1795,6.5172192,-73.92081327,619322.5046415802,720507.2143910085
1796,6.51649396,-73.92081327,619322.6760763485,720427.0292604191
1797,6.51576872,-73.92081327,619322.847492116,720346.8441320464
1798,6.51504348,-73.92081327,619323.0188888827,720266.6590058905
1799,6.51431824,-73.92081327,619323.1902666485,720186.473881951
1800,6.513593,-73.92081327,619323.3616254134,720106.2887602275
1801,6.51286776,-73.92081327,619323.5329651774,720026.1036407198
1802,6.51214252,-73.92081327,619323.7042859404,719945.9185234279
1803,6.51141728,-73.92081327,619323.8755877024,719865.7334083511
1804,6.51069204,-73.92081327,619324.0468704633,719785.5482954897
1805,6.5099668,-73.92081327,619324.2181342233,719705.363184843
1806,6.50924156,-73.92081327,619324.3893789822,719625.1780764111
1807,6.50851632,-73.92081327,619324.56060474,719544.9929701935
1808,6.50779108,-73.92081327,619324.7318114967,719464.80786619
1809,6.50706584,-73.92081327,619324.9029992522,719384.6227644006
1810,6.5063406,-73.92081327,619325.0741680065,719304.4376648245
1811,6.50561536,-73.92081327,619325.2453177597,719224.2525674624
1812,6.50489012,-73.92081327,619325.4164485118,719144.0674723131
1813,6.50416488,-73.92081327,619325.5875602624,719063.882379377
1814,6.50343964,-73.92081327,619325.7586530119,718983.6972886533
1815,6.5027144,-73.92081327,619325.92972676,718903.5122001423
1816,6.50198916,-73.92081327,619326.1007815069,718823.3271138435
1817,6.50126392,-73.92081327,619326.2718172523,718743.1420297566
1818,6.50053868,-73.92081327,619326.4428339965,718662.9569478814
1819,6.49981344,-73.92081327,619326.6138317392,718582.7718682176
1820,6.4990882,-73.92081327,619326.7848104804,718502.5867907653
1821,6.49836296,-73.92081327,619326.9557702203,718422.4017155239
1822,6.49763772,-73.92081327,619327.1267109585,718342.2166424933
1823,6.49691248,-73.92081327,619327.2976326954,718262.0315716729
1824,6.49618724,-73.92081327,619327.4685354307,718181.8465030635
1825,6.495462,-73.92081327,619327.6394191645,718101.6614366634
1826,6.49473676,-73.92081327,619327.8102838967,718021.4763724735
1827,6.49401152,-73.92081327,619327.9811296272,717941.291310493
1828,6.49328628,-73.92081327,619328.1519563562,717861.106250722
1829,6.49256104,-73.92081327,619328.3227640835,717780.9211931597
1830,6.4918358,-73.92081327,619328.4935528091,717700.7361378066
1831,6.49111056,-73.92081327,619328.664322533,717620.5510846617
1832,6.49038532,-73.92081327,619328.8350732551,717540.3660337253
1833,6.48966008,-73.92081327,619329.0058049755,717460.1809849973
1834,6.48893484,-73.92081327,619329.1765176941,717379.9959384769
1835,6.4882096,-73.92081327,619329.3472114109,717299.8108941641
1836,6.48748436,-73.92081327,619329.5178861258,717219.6258520585
1837,6.48675912,-73.92081327,619329.6885418389,717139.4408121604
1838,6.48603388,-73.92081327,619329.8591785501,717059.255774469
1839,6.48530864,-73.92081327,619330.0297962594,716979.0707389842
1840,6.4845834,-73.92081327,619330.2003949666,716898.8857057056
1841,6.48385816,-73.92081327,619330.3709746721,716818.7006746335
1842,6.48313292,-73.92081327,619330.5415353754,716738.5156457674
1843,6.48240768,-73.92081327,619330.7120770768,716658.3306191065
1844,6.48168244,-73.92081327,619330.8825997761,716578.1455946515
1845,6.4809572,-73.92081327,619331.0531034734,716497.9605724013
1846,6.48023196,-73.92081327,619331.2235881685,716417.7755523564
1847,6.47950672,-73.92081327,619331.3940538615,716337.590534516
1848,6.47878148,-73.92081327,619331.5645005524,716257.40551888
1849,6.47805624,-73.92081327,619331.7349282411,716177.2205054483
1850,6.477331,-73.92081327,619331.9053369276,716097.0354942207
1851,6.47660576,-73.92081327,619332.0757266119,716016.8504851966
1852,6.47588052,-73.92081327,619332.2460972939,715936.6654783761
1853,6.47515528,-73.92081327,619332.4164489736,715856.4804737589
1854,6.47443004,-73.92081327,619332.5867816511,715776.2954713445
1855,6.4737048,-73.92081327,619332.7570953262,715696.110471133
1856,6.47297956,-73.92081327,619332.9273899989,715615.9254731239
1857,6.47225432,-73.92081327,619333.0976656693,715535.7404773172
1858,6.47152908,-73.92081327,619333.2679223373,715455.5554837125
1859,6.47080384,-73.92081327,619333.4381600028,715375.3704923096
1860,6.4700786,-73.92081327,619333.6083786659,715295.1855031082
1861,6.46935336,-73.92081327,619333.7785783266,715215.0005161082
1862,6.46862812,-73.92081327,619333.9487589847,715134.8155313093
1863,6.46790288,-73.92081327,619334.1189206402,715054.6305487109
1864,6.46717764,-73.92081327,619334.2890632933,714974.4455683134
1865,6.4664524,-73.92081327,619334.4591869436,714894.260590116
1866,6.46572716,-73.92081327,619334.6292915914,714814.0756141188
1867,6.46500192,-73.92081327,619334.7993772365,714733.8906403215
1868,6.46427668,-73.92081327,619334.9694438791,714653.7056687239
1869,6.46355144,-73.92081327,619335.139491519,714573.5206993255
1870,6.4628262,-73.92081327,619335.309520156,714493.335732126
1871,6.46210096,-73.92081327,619335.4795297903,714413.1507671259
1872,6.46137572,-73.92081327,619335.649520422,714332.965804324
1873,6.46065048,-73.92081327,619335.8194920508,714252.7808437207
1874,6.45992524,-73.92081327,619335.9894446768,714172.5958853154
1875,6.549855,-73.91909083,619505.2253325001,724115.9571355545
1876,6.54912976,-73.91909083,619505.3978974251,724035.7718603961
1877,6.54840452,-73.91909083,619505.5704433201,723955.5865874653
1878,6.54767928,-73.91909083,619505.7429701851,723875.4013167616
1879,6.54695404,-73.91909083,619505.9154780201,723795.2160482848
1880,6.5462288,-73.91909083,619506.087966825,723715.0307820347
1881,6.54550356,-73.91909083,619506.2604365997,723634.8455180117
1882,6.54477832,-73.91909083,619506.4328873444,723554.6602562142
1883,6.54405308,-73.91909083,619506.6053190588,723474.4749966431
1884,6.54332784,-73.91909083,619506.7777317432,723394.2897392979
1885,6.5426026,-73.91909083,619506.9501253972,723314.1044841781
1886,6.54187736,-73.91909083,619507.122500021,723233.9192312836
1887,6.54115212,-73.91909083,619507.2948556147,723153.7339806142
1888,6.54042688,-73.91909083,619507.4671921779,723073.5487321697
1889,6.53970164,-73.91909083,619507.6395097108,722993.3634859493
1890,6.5389764,-73.91909083,619507.8118082135,722913.1782419538
1891,6.53825116,-73.91909083,619507.9840876857,722832.9930001821
1892,6.53752592,-73.91909083,619508.1563481275,722752.8077606342
1893,6.53680068,-73.91909083,619508.3285895389,722672.6225233101
1894,6.53607544,-73.91909083,619508.5008119199,722592.4372882093
1895,6.5353502,-73.91909083,619508.6730152705,722512.2520553316
1896,6.53462496,-73.91909083,619508.8451995904,722432.0668246768
1897,6.53389972,-73.91909083,619509.01736488,722351.8815962446
1898,6.53317448,-73.91909083,619509.1895111388,722271.6963700347
1899,6.53244924,-73.91909083,619509.3616383672,722191.5111460472
1900,6.531724,-73.91909083,619509.533746565,722111.3259242813
1901,6.53099876,-73.91909083,619509.705835732,722031.140704737
1902,6.53027352,-73.91909083,619509.8779058686,721950.9554874144
1903,6.52954828,-73.91909083,619510.0499569743,721870.7702723128
1904,6.52882304,-73.91909083,619510.2219890495,721790.5850594322
1905,6.5280978,-73.91909083,619510.3940020937,721710.3998487723
1906,6.52737256,-73.91909083,619510.5659961073,721630.2146403331
1907,6.52664732,-73.91909083,619510.7379710901,721550.0294341138
1908,6.52592208,-73.91909083,619510.9099270421,721469.8442301145
1909,6.52519684,-73.91909083,619511.0818639633,721389.6590283349
1910,6.5244716,-73.91909083,619511.2537818536,721309.4738287749
1911,6.52374636,-73.91909083,619511.425680713,721229.288631434
1912,6.52302112,-73.91909083,619511.5975605415,721149.1034363122
1913,6.52229588,-73.91909083,619511.769421339,721068.9182434091
1914,6.52157064,-73.91909083,619511.9412631056,720988.7330527245
1915,6.5208454,-73.91909083,619512.1130858412,720908.5478642582
1916,6.52012016,-73.91909083,619512.2848895456,720828.3626780098
1917,6.51939492,-73.91909083,619512.4566742192,720748.1774939793
1918,6.51866968,-73.91909083,619512.6284398616,720667.9923121664
1919,6.51794444,-73.91909083,619512.8001864731,720587.8071325707
1920,6.5172192,-73.91909083,619512.9719140532,720507.6219551921
1921,6.51649396,-73.91909083,619513.1436226023,720427.4367800301
1922,6.51576872,-73.91909083,619513.3153121202,720347.251607085
1923,6.51504348,-73.91909083,619513.4869826069,720267.066436356
1924,6.51431824,-73.91909083,619513.6586340624,720186.8812678432
1925,6.513593,-73.91909083,619513.8302664866,720106.6961015463
1926,6.51286776,-73.91909083,619514.0018798795,720026.5109374645
1927,6.51214252,-73.91909083,619514.1734742412,719946.3257755988
1928,6.51141728,-73.91909083,619514.3450495715,719866.1406159479
1929,6.51069204,-73.91909083,619514.5166058704,719785.9554585118
1930,6.5099668,-73.91909083,619514.6881431381,719705.7703032903
1931,6.50924156,-73.91909083,619514.8596613742,719625.5851502833
1932,6.50851632,-73.91909083,619515.031160579,719545.3999994905
1933,6.50779108,-73.91909083,619515.2026407522,719465.2148509113
1934,6.50706584,-73.91909083,619515.374101894,719385.0297045462
1935,6.5063406,-73.91909083,619515.5455440043,719304.844560394
1936,6.50561536,-73.91909083,619515.7169670829,719224.6594184553
1937,6.50489012,-73.91909083,619515.8883711301,719144.4742787295
1938,6.50416488,-73.91909083,619516.0597561457,719064.2891412164
1939,6.50343964,-73.91909083,619516.2311221296,718984.1040059157
1940,6.5027144,-73.91909083,619516.402469082,718903.9188728273
1941,6.50198916,-73.91909083,619516.5737970027,718823.7337419507
1942,6.50126392,-73.91909083,619516.7451058916,718743.5486132859
1943,6.50053868,-73.91909083,619516.9163957488,718663.3634868325
1944,6.49981344,-73.91909083,619517.0876665743,718583.1783625904
1945,6.4990882,-73.91909083,619517.2589183681,718502.9932405594
1946,6.49836296,-73.91909083,619517.4301511301,718422.8081207391
1947,6.49763772,-73.91909083,619517.6013648601,718342.6230031293
1948,6.49691248,-73.91909083,619517.7725595584,718262.4378877295
1949,6.49618724,-73.91909083,619517.9437352248,718182.2527745401
1950,6.495462,-73.91909083,619518.1148918592,718102.06766356
1951,6.49473676,-73.91909083,619518.2860294618,718021.8825547899
1952,6.49401152,-73.91909083,619518.4571480324,717941.697448229
1953,6.49328628,-73.91909083,619518.6282475711,717861.5123438771
1954,6.49256104,-73.91909083,619518.7993280777,717781.327241734
1955,6.4918358,-73.91909083,619518.9703895523,717701.1421417994
1956,6.49111056,-73.91909083,619519.1414319949,717620.957044073
1957,6.49038532,-73.91909083,619519.3124554052,717540.7719485547
1958,6.48966008,-73.91909083,619519.4834597836,717460.5868552447
1959,6.48893484,-73.91909083,619519.6544451299,717380.401764142
1960,6.4882096,-73.91909083,619519.825411444,717300.2166752466
1961,6.48748436,-73.91909083,619519.9963587258,717220.0315885582
1962,6.48675912,-73.91909083,619520.1672869754,717139.846504077
1963,6.48603388,-73.91909083,619520.338196193,717059.6614218022
1964,6.48530864,-73.91909083,619520.5090863782,716979.4763417338
1965,6.4845834,-73.91909083,619520.679957531,716899.2912638715
1966,6.48385816,-73.91909083,619520.8508096517,716819.1061882153
1967,6.48313292,-73.91909083,619521.0216427399,716738.9211147645
1968,6.48240768,-73.91909083,619521.1924567956,716658.7360435191
1969,6.48168244,-73.91909083,619521.3632518192,716578.5509744791
1970,6.4809572,-73.91909083,619521.5340278102,716498.3659076439
1971,6.48023196,-73.91909083,619521.7047847689,716418.1808430132
1972,6.47950672,-73.91909083,619521.875522695,716337.9957805874
1973,6.47878148,-73.91909083,619522.0462415887,716257.8107203655
1974,6.47805624,-73.91909083,619522.2169414498,716177.6256623474
1975,6.477331,-73.91909083,619522.3876222784,716097.4406065334
1976,6.47660576,-73.91909083,619522.5582840744,716017.2555529226
1977,6.47588052,-73.91909083,619522.7289268378,715937.0705015151
1978,6.47515528,-73.91909083,619522.8995505687,715856.8854523107
1979,6.47443004,-73.91909083,619523.0701552668,715776.7004053087
1980,6.4737048,-73.91909083,619523.2407409323,715696.5153605096
1981,6.47297956,-73.91909083,619523.411307565,715616.3303179125
1982,6.47225432,-73.91909083,619523.5818551651,715536.1452775175
1983,6.47152908,-73.91909083,619523.7523837324,715455.9602393241
1984,6.47080384,-73.91909083,619523.9228932669,715375.7752033325
1985,6.4700786,-73.91909083,619524.0933837686,715295.590169542
1986,6.46935336,-73.91909083,619524.2638552375,715215.4051379526
1987,6.46862812,-73.91909083,619524.4343076736,715135.2201085642
1988,6.46790288,-73.91909083,619524.6047410767,715055.0350813761
1989,6.46717764,-73.91909083,619524.775155447,714974.8500563885
1990,6.4664524,-73.91909083,619524.9455507842,714894.6650336008
1991,6.46572716,-73.91909083,619525.1159270885,714814.480013013
1992,6.46500192,-73.91909083,619525.28628436,714734.2949946247
1993,6.46427668,-73.91909083,619525.4566225983,714654.1099784359
1994,6.46355144,-73.91909083,619525.6269418037,714573.9249644462
1995,6.4628262,-73.91909083,619525.7972419759,714493.7399526553
1996,6.46210096,-73.91909083,619525.9675231152,714413.554943063
1997,6.46137572,-73.91909083,619526.1377852212,714333.3699356691
1998,6.46065048,-73.91909083,619526.3080282941,714253.1849304733
1999,6.45992524,-73.91909083,619526.4782523339,714172.9999274753
2000,6.549855,-73.91736838,619695.6814650893,724116.3673611732
2001,6.54912976,-73.91736838,619695.8543051628,724036.1820413828
2002,6.54840452,-73.91736838,619696.027126176,723955.9967238195
2003,6.54767928,-73.91736838,619696.199928129,723875.8114084832
2004,6.54695404,-73.91736838,619696.3727110213,723795.6260953735
2005,6.5462288,-73.91736838,619696.5454748534,723715.4407844904
2006,6.54550356,-73.91736838,619696.718219625,723635.2554758339
2007,6.54477832,-73.91736838,619696.8909453361,723555.0701694029
2008,6.54405308,-73.91736838,619697.0636519867,723474.8848651978
2009,6.54332784,-73.91736838,619697.2363395767,723394.6995632184
2010,6.5426026,-73.91736838,619697.4090081062,723314.5142634643
2011,6.54187736,-73.91736838,619697.5816575751,723234.3289659349
2012,6.54115212,-73.91736838,619697.7542879834,723154.1436706303
2013,6.54042688,-73.91736838,619697.926899331,723073.9583775505
2014,6.53970164,-73.91736838,619698.0994916181,722993.7730866949
2015,6.5389764,-73.91736838,619698.2720648444,722913.5877980636
2016,6.53825116,-73.91736838,619698.4446190101,722833.4025116558
2017,6.53752592,-73.91736838,619698.6171541149,722753.2172274718
2018,6.53680068,-73.91736838,619698.789670159,722673.031945511
2019,6.53607544,-73.91736838,619698.9621671424,722592.8466657734
2020,6.5353502,-73.91736838,619699.134645065,722512.6613882587
2021,6.53462496,-73.91736838,619699.3071039265,722432.4761129665
2022,6.53389972,-73.91736838,619699.4795437274,722352.2908398967
2023,6.53317448,-73.91736838,619699.6519644673,722272.105569049
2024,6.53244924,-73.91736838,619699.8243661462,722191.9203004233
2025,6.531724,-73.91736838,619699.9967487643,722111.7350340191
2026,6.53099876,-73.91736838,619700.1691123213,722031.5497698364
2027,6.53027352,-73.91736838,619700.3414568175,721951.3645078746
2028,6.52954828,-73.91736838,619700.5137822524,721871.179248134
2029,6.52882304,-73.91736838,619700.6860886265,721790.9939906141
2030,6.5280978,-73.91736838,619700.8583759393,721710.8087353144
2031,6.52737256,-73.91736838,619701.0306441912,721630.623482235
2032,6.52664732,-73.91736838,619701.2028933818,721550.4382313755
2033,6.52592208,-73.91736838,619701.3751235114,721470.2529827359
2034,6.52519684,-73.91736838,619701.5473345798,721390.0677363157
2035,6.5244716,-73.91736838,619701.7195265869,721309.8824921146
2036,6.52374636,-73.91736838,619701.8916995329,721229.6972501326
2037,6.52302112,-73.91736838,619702.0638534175,721149.5120103693
2038,6.52229588,-73.91736838,619702.2359882408,721069.3267728243
2039,6.52157064,-73.91736838,619702.4081040028,720989.1415374976
2040,6.5208454,-73.91736838,619702.5802007036,720908.956304389
2041,6.52012016,-73.91736838,619702.752278343,720828.7710734983
2042,6.51939492,-73.91736838,619702.924336921,720748.5858448249
2043,6.51866968,-73.91736838,619703.0963764375,720668.4006183689
2044,6.51794444,-73.91736838,619703.2683968926,720588.2153941299
2045,6.5172192,-73.91736838,619703.4403982862,720508.0301721077
2046,6.51649396,-73.91736838,619703.6123806185,720427.844952302
2047,6.51576872,-73.91736838,619703.784343889,720347.6597347126
2048,6.51504348,-73.91736838,619703.9562880981,720267.4745193393
2049,6.51431824,-73.91736838,619704.1282132457,720187.289306182
2050,6.513593,-73.91736838,619704.3001193316,720107.10409524
2051,6.51286776,-73.91736838,619704.4720063559,720026.9188865132
2052,6.51214252,-73.91736838,619704.6438743185,719946.733680002
2053,6.51141728,-73.91736838,619704.8157232194,719866.5484757053
2054,6.51069204,-73.91736838,619704.9875530588,719786.3632736234
2055,6.5099668,-73.91736838,619705.1593638363,719706.1780737558
2056,6.50924156,-73.91736838,619705.3311555521,719625.9928761024
2057,6.50851632,-73.91736838,619705.5029282061,719545.8076806626
2058,6.50779108,-73.91736838,619705.6746817983,719465.6224874365
2059,6.50706584,-73.91736838,619705.8464163287,719385.4372964241
2060,6.5063406,-73.91736838,619706.0181317972,719305.2521076247
2061,6.50561536,-73.91736838,619706.1898282039,719225.0669210382
2062,6.50489012,-73.91736838,619706.3615055486,719144.8817366643
2063,6.50416488,-73.91736838,619706.5331638315,719064.696554503
2064,6.50343964,-73.91736838,619706.7048030522,718984.5113745535
2065,6.5027144,-73.91736838,619706.8764232111,718904.3261968165
2066,6.50198916,-73.91736838,619707.0480243079,718824.1410212909
2067,6.50126392,-73.91736838,619707.2196063427,718743.9558479768
2068,6.50053868,-73.91736838,619707.3911693154,718663.7706768737
2069,6.49981344,-73.91736838,619707.5627132262,718583.5855079817
2070,6.4990882,-73.91736838,619707.7342380747,718503.4003413006
2071,6.49836296,-73.91736838,619707.9057438611,718423.2151768301
2072,6.49763772,-73.91736838,619708.0772305853,718343.0300145695
2073,6.49691248,-73.91736838,619708.2486982474,718262.844854519
2074,6.49618724,-73.91736838,619708.4201468471,718182.6596966784
2075,6.495462,-73.91736838,619708.5915763847,718102.4745410471
2076,6.49473676,-73.91736838,619708.76298686,718022.2893876253
2077,6.49401152,-73.91736838,619708.9343782731,717942.1042364123
2078,6.49328628,-73.91736838,619709.1057506237,717861.9190874083
2079,6.49256104,-73.91736838,619709.2771039121,717781.7339406126
2080,6.4918358,-73.91736838,619709.448438138,717701.5487960256
2081,6.49111056,-73.91736838,619709.6197533016,717621.3636536463
2082,6.49038532,-73.91736838,619709.7910494027,717541.1785134748
2083,6.48966008,-73.91736838,619709.9623264414,717460.9933755111
2084,6.48893484,-73.91736838,619710.1335844176,717380.8082397548
2085,6.4882096,-73.91736838,619710.3048233313,717300.6231062055
2086,6.48748436,-73.91736838,619710.4760431824,717220.4379748628
2087,6.48675912,-73.91736838,619710.647243971,717140.252845727
2088,6.48603388,-73.91736838,619710.8184256972,717060.0677187976
2089,6.48530864,-73.91736838,619710.9895883605,716979.8825940741
2090,6.4845834,-73.91736838,619711.1607319614,716899.6974715565
2091,6.48385816,-73.91736838,619711.3318564994,716819.5123512446
2092,6.48313292,-73.91736838,619711.5029619748,716739.3272331381
2093,6.48240768,-73.91736838,619711.6740483877,716659.1421172367
2094,6.48168244,-73.91736838,619711.8451157376,716578.9570035404
2095,6.4809572,-73.91736838,619712.0161640248,716498.7718920485
2096,6.48023196,-73.91736838,619712.1871932492,716418.5867827612
2097,6.47950672,-73.91736838,619712.3582034109,716338.4016756782
2098,6.47878148,-73.91736838,619712.5291945097,716258.2165707989
2099,6.47805624,-73.91736838,619712.7001665457,716178.0314681232
2100,6.477331,-73.91736838,619712.8711195186,716097.8463676512
2101,6.47660576,-73.91736838,619713.0420534287,716017.6612693823
2102,6.47588052,-73.91736838,619713.212968276,715937.4761733164
2103,6.47515528,-73.91736838,619713.3838640602,715857.2910794534
2104,6.47443004,-73.91736838,619713.5547407814,715777.1059877925
2105,6.4737048,-73.91736838,619713.7255984396,715696.9208983342
2106,6.47297956,-73.91736838,619713.8964370347,715616.7358110778
2107,6.47225432,-73.91736838,619714.0672565668,715536.5507260232
2108,6.47152908,-73.91736838,619714.2380570357,715456.3656431698
2109,6.47080384,-73.91736838,619714.4088384416,715376.180562518
2110,6.4700786,-73.91736838,619714.5796007843,715295.9954840671
2111,6.46935336,-73.91736838,619714.7503440639,715215.810407817
2112,6.46862812,-73.91736838,619714.9210682802,715135.6253337675
2113,6.46790288,-73.91736838,619715.0917734333,715055.4402619182
2114,6.46717764,-73.91736838,619715.262459523,714975.2551922689
2115,6.4664524,-73.91736838,619715.4331265497,714895.0701248196
2116,6.46572716,-73.91736838,619715.6037745129,714814.8850595698
2117,6.46500192,-73.91736838,619715.7744034128,714734.6999965193
2118,6.46427668,-73.91736838,619715.9450132494,714654.514935668
2119,6.46355144,-73.91736838,619716.1156040226,714574.3298770153
2120,6.4628262,-73.91736838,619716.2861757324,714494.1448205613
2121,6.46210096,-73.91736838,619716.4567283788,714413.959766306
2122,6.46137572,-73.91736838,619716.6272619616,714333.7747142485
2123,6.46065048,-73.91736838,619716.797776481,714253.5896643888
2124,6.45992524,-73.91736838,619716.9682719369,714173.4046167269
2125,6.549855,-73.91564594,619886.1365980417,724116.7782379745
2126,6.54912976,-73.91564594,619886.309713263,724036.592873481
2127,6.54840452,-73.91564594,619886.4828093936,723956.4075112146
2128,6.54767928,-73.91564594,619886.6558864333,723876.2221511748
2129,6.54695404,-73.91564594,619886.8289443825,723796.0367933614
2130,6.5462288,-73.91564594,619887.0019832408,723715.8514377745
2131,6.54550356,-73.91564594,619887.1750030083,723635.6660844134
2132,6.54477832,-73.91564594,619887.3480036851,723555.480733278
2133,6.54405308,-73.91564594,619887.520985271,723475.295384368
2134,6.54332784,-73.91564594,619887.693947766,723395.1100376837
2135,6.5426026,-73.91564594,619887.86689117,723314.9246932241
2136,6.54187736,-73.91564594,619888.0398154833,723234.7393509893
2137,6.54115212,-73.91564594,619888.2127207054,723154.554010979
2138,6.54042688,-73.91564594,619888.3856068368,723074.3686731932
2139,6.53970164,-73.91564594,619888.558473877,722994.1833376312
2140,6.5389764,-73.91564594,619888.7313218262,722913.9980042932
2141,6.53825116,-73.91564594,619888.9041506844,722833.8126731785
2142,6.53752592,-73.91564594,619889.0769604516,722753.6273442873
2143,6.53680068,-73.91564594,619889.2497511276,722673.4420176193
2144,6.53607544,-73.91564594,619889.4225227124,722593.256693174
2145,6.5353502,-73.91564594,619889.595275206,722513.0713709511
2146,6.53462496,-73.91564594,619889.7680086086,722432.886050951
2147,6.53389972,-73.91564594,619889.9407229199,722352.7007331726
2148,6.53317448,-73.91564594,619890.11341814,722272.5154176162
2149,6.53244924,-73.91564594,619890.2860942688,722192.3301042814
2150,6.531724,-73.91564594,619890.4587513063,722112.1447931681
2151,6.53099876,-73.91564594,619890.6313892525,722031.9594842759
2152,6.53027352,-73.91564594,619890.8040081074,721951.7741776045
2153,6.52954828,-73.91564594,619890.9766078708,721871.5888731539
2154,6.52882304,-73.91564594,619891.1491885429,721791.4035709235
2155,6.5280978,-73.91564594,619891.3217501235,721711.2182709135
2156,6.52737256,-73.91564594,619891.4942926128,721631.0329731232
2157,6.52664732,-73.91564594,619891.6668160106,721550.8476775527
2158,6.52592208,-73.91564594,619891.8393203168,721470.6623842017
2159,6.52519684,-73.91564594,619892.0118055316,721390.4770930699
2160,6.5244716,-73.91564594,619892.1842716548,721310.2918041571
2161,6.52374636,-73.91564594,619892.3567186864,721230.1065174629
2162,6.52302112,-73.91564594,619892.5291466264,721149.9212329872
2163,6.52229588,-73.91564594,619892.7015554747,721069.7359507296
2164,6.52157064,-73.91564594,619892.8739452314,720989.55067069
2165,6.5208454,-73.91564594,619893.0463158964,720909.3653928683
2166,6.52012016,-73.91564594,619893.2186674698,720829.180117264
2167,6.51939492,-73.91564594,619893.3909999514,720748.994843877
2168,6.51866968,-73.91564594,619893.5633133412,720668.8095727072
2169,6.51794444,-73.91564594,619893.7356076393,720588.6243037538
2170,6.5172192,-73.91564594,619893.9078828455,720508.4390370172
2171,6.51649396,-73.91564594,619894.08013896,720428.2537724968
2172,6.51576872,-73.91564594,619894.2523759826,720348.0685101926
2173,6.51504348,-73.91564594,619894.4245939131,720267.883250104
2174,6.51431824,-73.91564594,619894.5967927519,720187.697992231
2175,6.513593,-73.91564594,619894.7689724988,720107.5127365735
2176,6.51286776,-73.91564594,619894.9411331536,720027.3274831307
2177,6.51214252,-73.91564594,619895.1132747164,719947.1422319032
