id,E,N,lon,lat
997,620824.572492335,721262.1887369147,-73.90721502,6.524018325
998,620904.7687311674,721262.3626040849,-73.90648978,6.524018325
999,620984.9649890026,721262.5365866754,-73.90576454,6.524018324999999
1000,621065.1612658548,721262.710684687,-73.9050393,6.524018325000001
1001,621145.3575617352,721262.8848981195,-73.90431406,6.524018324999999
1002,621225.5538766563,721263.0592269727,-73.90358882,6.524018325
1003,621305.7502106294,721263.2336712473,-73.90286358,6.524018324999999
1004,621385.9465636698,721263.408230943,-73.90213834,6.524018324999999
1005,621466.142935789,721263.5829060603,-73.9014131,6.524018325
1006,621546.3393269978,721263.757696599,-73.90068786,6.524018325
1007,621626.5357373117,721263.9326025594,-73.89996262,6.524018324999999
1008,616654.7923840348,721062.8684235301,-73.9449275,6.52229588
1009,616734.9879261295,721063.0362454652,-73.94420226,6.52229588
1010,616815.183486569,721063.2041827835,-73.94347702,6.52229588
1011,616895.3790653698,721063.3722354857,-73.94275178,6.522295880000001
1012,616975.5746625435,721063.5404035714,-73.94202654,6.522295879999999
1013,617055.7702781011,721063.7086870414,-73.9413013,6.522295880000001
1014,617135.965912058,721063.8770858954,-73.94057606,6.522295880000001
1015,617216.161564424,721064.0456001334,-73.93985082,6.522295879999998
1016,617296.3572352161,721064.2142297559,-73.93912558,6.52229588
1017,617376.5529244412,721064.3829747629,-73.93840034,6.522295879999999
1018,617456.7486321146,721064.5518351545,-73.9376751,6.52229588
1019,617536.9443582504,721064.720810931,-73.93694986,6.522295880000001
1020,617617.1401028598,721064.8899020922,-73.93622462,6.52229588
1021,617697.3358659555,721065.0591086384,-73.93549938,6.52229588
1022,617777.5316475484,721065.2284305698,-73.93477414,6.522295879999999
1023,617857.7274476558,721065.3978678866,-73.9340489,6.52229588
1024,617937.9232662844,721065.5674205888,-73.93332366,6.52229588
1025,618018.1191034495,721065.7370886764,-73.93259842,6.522295879999999
1026,618098.3149591654,721065.9068721499,-73.93187318,6.522295880000001
1027,618178.5108334431,721066.076771009,-73.93114794,6.52229588
1028,618258.7067262954,721066.2467852543,-73.9304227,6.52229588
1029,618338.9026377334,721066.4169148856,-73.92969746,6.52229588
1030,618419.098567771,721066.5871599031,-73.92897222,6.522295879999999
1031,618499.2945164238,721066.7575203072,-73.92824698,6.52229588
1032,618579.4904836987,721066.9279960976,-73.92752174,6.5222958800000015
1033,618659.6864696125,721067.0985872747,-73.9267965,6.52229588
1034,618739.8824741752,721067.2692938386,-73.92607126,6.52229588
1035,618820.0784974019,721067.4401157894,-73.92534602,6.522295880000001
1036,618900.2745393041,721067.6110531272,-73.92462078,6.522295879999999
1037,618980.4705998928,721067.7821058524,-73.92389554,6.522295880000001
1038,619060.6666791849,721067.9532739647,-73.9231703,6.52229588
1039,619140.8627771874,721068.1245574646,-73.92244506,6.522295880000001
1040,619221.0588939157,721068.2959563521,-73.92171982,6.522295880000001
1041,619301.2550293838,721068.4674706273,-73.92099458,6.5222958800000015
1042,619381.451183603,721068.6391002904,-73.92026934,6.52229588
1043,619461.6473565858,721068.8108453414,-73.9195441,6.52229588
1044,619541.8435483434,721068.9827057808,-73.91881886,6.522295880000001
1045,619622.0397588914,721069.1546816083,-73.91809362000001,6.522295879999999
1046,619702.2359882408,721069.3267728243,-73.91736838,6.522295879999999
1047,619782.432236403,721069.4989794289,-73.91664314,6.522295880000001
1048,619862.6285033931,721069.6713014221,-73.9159179,6.522295879999999
1049,619942.8247892213,721069.8437388043,-73.91519266000002,6.522295880000001
1050,620023.021093904,721070.0162915753,-73.91446742,6.52229588
1051,620103.2174174486,721070.1889597354,-73.91374218,6.52229588
1052,620183.4137598703,721070.361743285,-73.91301694,6.522295880000001
1053,620263.6101211845,721070.5346422237,-73.9122917,6.522295880000001
1054,620343.8065013983,721070.7076565522,-73.91156646,6.522295880000001
1055,620424.0029005286,721070.8807862701,-73.91084122,6.52229588
1056,620504.1993185849,721071.054031378,-73.91011598,6.522295880000001
1057,620584.3957555828,721071.2273918757,-73.90939074,6.522295879999999
1058,620664.5922115336,721071.4008677636,-73.9086655,6.522295879999998
1059,620744.7886864484,721071.5744590417,-73.90794026,6.52229588
1060,620824.985180344,721071.7481657102,-73.90721502,6.522295880000001
1061,620905.1816932274,721071.9219877693,-73.90648978,6.522295880000001
1062,620985.3782251141,721072.0959252187,-73.90576454,6.522295879999999
1063,621065.5747760179,721072.269978059,-73.9050393,6.522295879999998
1064,621145.7713459503,721072.4441462905,-73.90431406,6.522295880000001
1065,621225.9679349238,721072.6184299127,-73.90358882,6.52229588
1066,621306.1645429496,721072.7928289262,-73.90286358,6.52229588
1067,621386.361170043,721072.9673433311,-73.90213834,6.52229588
1068,621466.5578162154,721073.1419731275,-73.9014131,6.52229588
1069,621546.7544814779,721073.3167183154,-73.90068786,6.52229588
1070,621626.951165846,721073.491578895,-73.89996262,6.522295879999999
1071,616655.1907170597,720872.4301693804,-73.9449275,6.520573434999999
1072,616735.3865331165,720872.5979477606,-73.94420226,6.520573434999999
1073,616815.5823675183,720872.7658414944,-73.94347702,6.520573435
1074,616895.7782202819,720872.9338505819,-73.94275178,6.520573434999999
1075,616975.9740914188,720873.1019750233,-73.94202654,6.520573434999999
1076,617056.1699809397,720873.2702148188,-73.9413013,6.520573435
1077,617136.3658888603,720873.4385699682,-73.94057606,6.520573434999999
1078,617216.5618151905,720873.6070404721,-73.93985082,6.520573435
1079,617296.7577599469,720873.7756263302,-73.93912558,6.5205734349999975
1080,617376.9537231367,720873.9443275431,-73.93840034,6.520573435
1081,617457.1497047751,720874.1131441105,-73.9376751,6.520573434999999
1082,617537.3457048761,720874.2820760327,-73.93694986,6.520573434999999
1083,617617.5417234512,720874.4511233099,-73.93622462,6.520573435000001
1084,617697.7377605129,720874.620285942,-73.93549938,6.520573434999999
1085,617777.9338160722,720874.7895639295,-73.93477414,6.520573434999999
1086,617858.1298901461,720874.9589572723,-73.9340489,6.520573434999999
1087,617938.3259827415,720875.1284659706,-73.93332366,6.520573435
1088,618018.5220938739,720875.2980900244,-73.93259842,6.520573434999999
1089,618098.7182235575,720875.4678294341,-73.93187318,6.520573434999999
1090,618178.9143718032,720875.6376841997,-73.93114794,6.520573434999999
1091,618259.1105386235,720875.8076543213,-73.9304227,6.520573434999999
1092,618339.3067240301,720875.9777397991,-73.92969746,6.520573434999998
1093,618419.5029280365,720876.1479406331,-73.92897222,6.520573434999999
1094,618499.6991506584,720876.3182568236,-73.92824698,6.520573435
1095,618579.8953919029,720876.4886883706,-73.92752174,6.520573435
1096,618660.0916517866,720876.6592352744,-73.9267965,6.520573434999999
1097,618740.2879303193,720876.829897535,-73.92607126,6.520573435000001
1098,618820.4842275166,720877.0006751524,-73.92534602,6.520573435
1099,618900.6805433895,720877.1715681271,-73.92462078,6.520573434999998
1100,618980.8768779493,720877.342576459,-73.92389554,6.520573434999999
1101,619061.0732312128,720877.5137001483,-73.9231703,6.520573434999999
1102,619141.2696031871,720877.684939195,-73.92244506,6.520573434999998
1103,619221.4659938875,720877.8562935997,-73.92171982,6.520573435000001
1104,619301.6624033281,720878.027763362,-73.92099458,6.520573434999999
1105,619381.85883152,720878.1993484822,-73.92026934,6.520573434999999
1106,619462.0552784759,720878.3710489604,-73.9195441,6.520573434999999
1107,619542.251744207,720878.5428647969,-73.91881886,6.520573434999998
1108,619622.4482287287,720878.7147959918,-73.91809362000001,6.520573434999999
1109,619702.6447320521,720878.8868425451,-73.91736838,6.520573434999999
1110,619782.8412541887,720879.0590044572,-73.91664314,6.520573435000001
1111,619863.0377951534,720879.2312817278,-73.9159179,6.520573434999999
1112,619943.2343549567,720879.4036743573,-73.91519266000002,6.520573434999999
1113,620023.4309336148,720879.576182346,-73.91446742,6.520573435
1114,620103.6275311351,720879.7488056938,-73.91374218,6.520573435
1115,620183.8241475328,720879.9215444009,-73.91301694,6.520573434999998
1116,620264.0207828233,720880.0943984673,-73.9122917,6.520573435
1117,620344.2174370139,720880.2673678937,-73.91156646,6.520573435
1118,620424.414110121,720880.4404526795,-73.91084122,6.520573434999999
1119,620504.6108021546,720880.6136528251,-73.91011598,6.520573434999999
1120,620584.8075131302,720880.7869683309,-73.90939074,6.520573435
1121,620665.004243059,720880.9603991968,-73.9086655,6.520573435
1122,620745.2009919521,720881.133945423,-73.90794026,6.520573435000001
1123,620825.3977598263,720881.3076070094,-73.90721502,6.520573434999999
1124,620905.5945466886,720881.4813839565,-73.90648978,6.520573435
1125,620985.7913525547,720881.6552762644,-73.90576454,6.520573435
1126,621065.9881774382,720881.8292839328,-73.9050393,6.520573434999998
1127,621146.1850213506,720882.0034069625,-73.90431406,6.520573435
1128,621226.3818843043,720882.1776453531,-73.90358882,6.520573435
1129,621306.5787663107,720882.3519991051,-73.90286358,6.520573435
1130,621386.7756673852,720882.5264682184,-73.90213834,6.520573434999999
1131,621466.9725875388,720882.7010526934,-73.9014131,6.520573435
1132,621547.1695267828,720882.8757525298,-73.90068786,6.520573434999999
1133,621627.3664851328,720883.0505677282,-73.89996262,6.520573435000001
1134,616655.588945305,720681.9919277627,-73.9449275,6.518850989999999
1135,616735.7850352519,720682.1596625878,-73.94420226,6.51885099
1136,616815.981143544,720682.3275127363,-73.94347702,6.518850989999999
1137,616896.1772701984,720682.4954782088,-73.94275178,6.518850990000001
1138,616976.3734152261,720682.663559005,-73.94202654,6.51885099
1139,617056.5695786385,720682.8317551253,-73.9413013,6.51885099
1140,617136.7657604507,720683.0000665698,-73.94057606,6.51885099
1141,617216.9619606729,720683.1684933386,-73.93985082,6.518850989999999
1142,617297.1581793216,720683.337035432,-73.93912558,6.51885099
1143,617377.3544164039,720683.5056928499,-73.93840034,6.518850989999999
1144,617457.5506719353,720683.6744655925,-73.9376751,6.518850990000001
1145,617537.7469459297,720683.8433536601,-73.93694986,6.518850990000001
1146,617617.9432383983,720684.0123570526,-73.93622462,6.51885099
1147,617698.1395493539,720684.1814757702,-73.93549938,6.518850989999999
1148,617778.3358788074,720684.3507098131,-73.93477414,6.51885099
1149,617858.5322267758,720684.5200591813,-73.9340489,6.518850989999999
1150,617938.7285932661,720684.689523875,-73.93332366,6.518850989999998
1151,618018.9249782937,720684.8591038946,-73.93259842,6.518850989999998
1152,618099.1213818728,720685.0287992399,-73.93187318,6.51885099
1153,618179.3178040142,720685.1986099113,-73.93114794,6.518850990000001
1154,618259.5142447308,720685.3685359085,-73.9304227,6.518850990000001
1155,618339.7107040337,720685.538577232,-73.92969746,6.51885099
1156,618419.907181937,720685.7087338819,-73.92897222,6.51885099
1157,618500.103678456,720685.8790058583,-73.92824698,6.51885099
1158,618580.3001935979,720686.0493931614,-73.92752174,6.518850990000001
1159,618660.4967273794,720686.2198957911,-73.9267965,6.51885099
1160,618740.6932798102,720686.3905137478,-73.92607126,6.518850990000001
1161,618820.8898509059,720686.5612470313,-73.92534602,6.51885099
1162,618901.0864406775,720686.7320956422,-73.92462078,6.51885099
1163,618981.2830491364,720686.9030595805,-73.92389554,6.51885099
1164,619061.4796762994,720687.074138846,-73.9231703,6.518850990000001
1165,619141.6763221733,720687.2453334392,-73.92244506,6.51885099
1166,619221.8729867737,720687.41664336,-73.92171982,6.518850990000001
1167,619302.0696701147,720687.5880686088,-73.92099458,6.51885099
1168,619382.2663722073,720687.7596091856,-73.92026934,6.518850989999999
1169,619462.4630930643,720687.9312650902,-73.9195441,6.518850989999999
1170,619542.6598326965,720688.1030363234,-73.91881886,6.518850989999999
1171,619622.8565911199,720688.274922885,-73.91809362000001,6.518850989999999
1172,619703.0533683454,720688.446924775,-73.91736838,6.518850990000001
1173,619783.2501643841,720688.6190419937,-73.91664314,6.518850990000001
1174,619863.4469792517,720688.7912745413,-73.9159179,6.518850989999999
1175,619943.6438129578,720688.9636224179,-73.91519266000002,6.51885099
1176,620023.8406655192,720689.1360856233,-73.91446742,6.518850989999999
1177,620104.0375369431,720689.3086641581,-73.91374218,6.518850990000001
1178,620184.2344272448,720689.4813580222,-73.91301694,6.518850989999998
1179,620264.4313364397,720689.6541672158,-73.9122917,6.518850989999999
1180,620344.6282645348,720689.8270917392,-73.91156646,6.518850990000001
1181,620424.8252115468,720690.0001315923,-73.91084122,6.51885099
1182,620505.0221774856,720690.1732867751,-73.91011598,6.518850989999999
1183,620585.2191623669,720690.3465572881,-73.90939074,6.518850989999998
1184,620665.4161662015,720690.5199431314,-73.9086655,6.518850989999998
1185,620745.6131890009,720690.6934443051,-73.90794026,6.518850990000001
1186,620825.8102307817,720690.867060809,-73.90721502,6.518850990000001
1187,620906.007291551,720691.0407926437,-73.90648978,6.51885099
1188,620986.2043713242,720691.214639809,-73.90576454,6.518850990000001
1189,621066.4014701153,720691.3886023052,-73.9050393,6.518850990000001
1190,621146.5985879356,720691.5626801325,-73.90431406,6.51885099
1191,621226.7957247975,720691.7368732909,-73.90358882,6.518850990000002
1192,621306.9928807124,720691.9111817806,-73.90286358,6.518850990000001
1193,621387.1900556958,720692.0856056017,-73.90213834,6.518850989999999
1194,621467.3872497586,720692.2601447545,-73.9014131,6.51885099
1195,621547.5844629123,720692.434799239,-73.90068786,6.518850990000001
1196,621627.7816951721,720692.6095690554,-73.89996262,6.518850990000002
1197,616655.9870687702,720491.5536986744,-73.9449275,6.517128544999999
1198,616736.1834325352,720491.7213899435,-73.94420226,6.517128544999999
1199,616816.3798146457,720491.8891965062,-73.94347702,6.517128545000001
1200,616896.5762151188,720492.0571183629,-73.94275178,6.517128545
1201,616976.7726339654,720492.2251555133,-73.94202654,6.517128544999999
1202,617056.969071197,720492.3933079581,-73.9413013,6.517128545
1203,617137.1655268288,720492.5615756969,-73.94057606,6.517128544999999
1204,617217.3620008709,720492.7299587302,-73.93985082,6.517128545
1205,617297.5584933398,720492.898457058,-73.93912558,6.517128544999999
1206,617377.7550042428,720493.0670706803,-73.93840034,6.5171285449999985
1207,617457.9515335949,720493.2357995977,-73.9376751,6.517128545
1208,617538.1480814104,720493.4046438098,-73.93694986,6.517128544999999
1209,617618.3446477007,720493.5736033169,-73.93622462,6.517128544999999
1210,617698.541232478,720493.7426781195,-73.93549938,6.517128545
1211,617778.7378357537,720493.911868217,-73.93477414,6.517128545
1212,617858.9344575446,720494.0811736102,-73.9340489,6.517128544999999
1213,617939.1310978578,720494.2505942989,-73.93332366,6.517128545
1214,618019.3277567085,720494.4201302833,-73.93259842,6.517128544999999
1215,618099.5244341108,720494.5897815637,-73.93187318,6.517128544999999
1216,618179.7211300761,720494.75954814,-73.93114794,6.517128544999999
1217,618259.9178446168,720494.9294300126,-73.9304227,6.517128545000001
1218,618340.1145777442,720495.0994271813,-73.92969746,6.517128544999999
1219,618420.3113294722,720495.2695396462,-73.92897222,6.5171285449999985
1220,618500.5080998164,720495.4397674081,-73.92824698,6.517128544999999
1221,618580.7048887835,720495.6101104665,-73.92752174,6.517128544999999
1222,618660.9016963907,720495.7805688216,-73.9267965,6.517128544999999
1223,618741.0985226475,720495.9511424737,-73.92607126,6.517128544999999
1224,618821.2953675694,720496.1218314229,-73.92534602,6.517128544999999
1225,618901.4922311679,720496.2926356695,-73.92462078,6.517128544999999
1226,618981.6891134537,720496.4635552131,-73.92389554,6.517128544999999
1227,619061.8860144439,720496.6345900545,-73.9231703,6.517128544999999
1228,619142.0829341456,720496.8057401932,-73.92244506,6.517128544999999
1229,619222.279872574,720496.97700563,-73.92171982,6.517128545000001
1230,619302.4768297432,720497.1483863646,-73.92099458,6.517128544999999
1231,619382.6738056644,720497.3198823972,-73.92026934,6.517128544999999
1232,619462.8708003502,720497.4914937279,-73.9195441,6.517128544999999
1233,619543.0678138119,720497.6632203571,-73.91881886,6.517128545
1234,619623.2648460648,720497.8350622846,-73.91809362000001,6.517128544999999
1235,619703.4618971202,720498.0070195107,-73.91736838,6.517128544999999
1236,619783.6589669893,720498.1790920356,-73.91664314,6.517128545
1237,619863.8560556873,720498.3512798594,-73.9159179,6.517128545000001
1238,619944.0531632244,720498.5235829821,-73.91519266000002,6.517128545000001
1239,620024.250289617,720498.6960014038,-73.91446742,6.517128544999999
1240,620104.4474348724,720498.8685351252,-73.91374218,6.517128545
1241,620184.644599006,720499.0411841457,-73.91301694,6.517128544999999
1242,620264.841782033,720499.2139484658,-73.9122917,6.517128544999999
1243,620345.0389839606,720499.3868280855,-73.91156646,6.517128544999999
1244,620425.2362048056,720499.5598230052,-73.91084122,6.517128544999999
1245,620505.4334445777,720499.7329332248,-73.91011598,6.517128544999999
1246,620585.6307032924,720499.9061587445,-73.90939074,6.517128544999999
1247,620665.8279809608,720500.0794995644,-73.9086655,6.517128544999999
1248,620746.0252775943,720500.2529556849,-73.90794026,6.517128545
1249,620826.2225932097,720500.4265271056,-73.90721502,6.517128544999999
1250,620906.4199278138,720500.6002138272,-73.90648978,6.517128545
1251,620986.6172814223,720500.7740158493,-73.90576454,6.517128545
1252,621066.8146540488,720500.9479331726,-73.9050393,6.517128544999999
1253,621147.0120457049,720501.121965797,-73.90431406,6.517128545
1254,621227.209456403,720501.2961137225,-73.90358882,6.517128544999999
1255,621307.4068861543,720501.4703769493,-73.90286358,6.517128544999999
1256,621387.6043349745,720501.6447554777,-73.90213834,6.5171285449999985
1257,621467.8018028745,720501.8192493079,-73.9014131,6.517128545
1258,621547.9992898656,720501.9938584395,-73.90068786,6.517128544999999
1259,621628.1967959633,720502.1685828732,-73.89996262,6.517128544999999
1260,616656.3850874553,720301.1154821117,-73.9449275,6.5154061
1261,616736.5817249662,720301.2831298244,-73.94420226,6.515406100000002
1262,616816.7783808229,720301.4508928005,-73.94347702,6.5154061
1263,616896.9750550425,720301.6187710408,-73.94275178,6.5154061
1264,616977.171747636,720301.786764545,-73.94202654,6.515406100000001
1265,617057.3684586149,720301.9548733133,-73.9413013,6.5154061
1266,617137.5651879943,720302.123097346,-73.94057606,6.515406099999999
1267,617217.7619357841,720302.2914366432,-73.93985082,6.515406100000001
1268,617297.9587020013,720302.4598912048,-73.93912558,6.5154061
1269,617378.1554866526,720302.6284610312,-73.93840034,6.515406100000002
1270,617458.3522897537,720302.7971461224,-73.9376751,6.5154061
1271,617538.5491113184,720302.9659464787,-73.93694986,6.5154061
1272,617618.745951358,720303.1348620999,-73.93622462,6.5154061
1273,617698.942809885,720303.3038929865,-73.93549938,6.515406100000001
1274,617779.1396869109,720303.4730391384,-73.93477414,6.5154061
1275,617859.3365824523,720303.6423005558,-73.9340489,6.5154061
1276,617939.5334965161,720303.8116772389,-73.93332366,6.5154061
1277,618019.7304291179,720303.9811691876,-73.93259842,6.515406099999999
1278,618099.9273802716,720304.1507764024,-73.93187318,6.515406100000001
1279,618180.1243499885,720304.3204988833,-73.93114794,6.515406100000001
1280,618260.3213382813,720304.4903366304,-73.9304227,6.515406100000002
1281,618340.518345161,720304.6602896436,-73.92969746,6.515406100000001
1282,618420.7153706417,720304.8303579233,-73.92897222,6.5154061
1283,618500.9124147388,720305.0005414698,-73.92824698,6.5154061
1284,618581.1094774592,720305.1708402827,-73.92752174,6.515406099999999
1285,618661.3065588201,720305.3412543628,-73.9267965,6.515406100000002
1286,618741.5036588309,720305.5117837097,-73.92607126,6.515406099999999
1287,618821.7007775072,720305.6824283239,-73.92534602,6.5154061
1288,618901.89791486,720305.8531882052,-73.92462078,6.5154061
1289,618982.0950709009,720306.024063354,-73.92389554,6.515406100000001
1290,619062.2922456464,720306.1950537703,-73.9231703,6.5154061
1291,619142.4894391035,720306.3661594542,-73.92244506,6.515406099999998
1292,619222.6866512878,720306.5373804063,-73.92171982,6.515406100000001
1293,619302.8838822133,720306.7087166259,-73.92099458,6.515406100000001
1294,619383.081131891,720306.8801681139,-73.92026934,6.5154061
1295,619463.2784003337,720307.05173487,-73.9195441,6.5154061
1296,619543.4756875526,720307.2234168943,-73.91881886,6.515406099999999
1297,619623.6729935631,720307.3952141873,-73.91809362000001,6.515406099999999
1298,619703.8703183762,720307.567126749,-73.91736838,6.5154061
1299,619784.0676620035,720307.7391545795,-73.91664314,6.515406100000001
1300,619864.26502446,720307.9112976787,-73.9159179,6.515406099999999
1301,619944.4624057559,720308.0835560472,-73.91519266000002,6.5154061
1302,620024.6598059078,720308.2559296846,-73.91446742,6.5154061
1303,620104.8572249226,720308.4284185916,-73.91374218,6.515406100000002
1304,620185.054662816,720308.6010227678,-73.91301694,6.5154061
1305,620265.2521196032,720308.7737422137,-73.9122917,6.515406099999999
1306,620345.4495952913,720308.9465769295,-73.91156646,6.5154061
1307,620425.6470898971,720309.1195269151,-73.91084122,6.5154061
1308,620505.8446034302,720309.2925921708,-73.91011598,6.515406099999999
1309,620586.0421359064,720309.4657726965,-73.90939074,6.5154061
1310,620666.2396873366,720309.6390684926,-73.9086655,6.5154061
1311,620746.4372577323,720309.8124795591,-73.90794026,6.5154061
1312,620826.63484711,720309.9860058962,-73.90721502,6.5154061
1313,620906.832455477,720310.1596475041,-73.90648978,6.515406100000001
1314,620987.0300828484,720310.3334043826,-73.90576454,6.515406100000001
1315,621067.2277292385,720310.5072765321,-73.9050393,6.515406100000001
1316,621147.4253946582,720310.6812639529,-73.90431406,6.515406100000001
1317,621227.6230791205,720310.8553666448,-73.90358882,6.5154061
1318,621307.8207826363,720311.0295846083,-73.90286358,6.5154061
1319,621388.0185052212,720311.2039178432,-73.90213834,6.5154061
1320,621468.2162468862,720311.3783663497,-73.9014131,6.515406100000001
1321,621548.4140076428,720311.5529301283,-73.90068786,6.515406100000001
1322,621628.6117875061,720311.7276091787,-73.89996262,6.515406100000001
1323,616656.7830013597,720110.6772780718,-73.9449275,6.513683655000002
1324,616736.9799125444,720110.8448822271,-73.94420226,6.513683655000001
1325,616817.1768420753,720111.0126016163,-73.94347702,6.513683655000001
1326,616897.3737899695,720111.1804362396,-73.94275178,6.513683655000001
1327,616977.570756238,720111.3483860969,-73.94202654,6.513683655000001
1328,617057.7677408918,720111.5164511882,-73.9413013,6.5136836549999995
1329,617137.9647439467,720111.6846315141,-73.94057606,6.5136836549999995
1330,617218.1617654124,720111.8529270745,-73.93985082,6.5136836549999995
1331,617298.3588053056,720112.0213378695,-73.93912558,6.513683655000001
1332,617378.5558636334,720112.1898638991,-73.93840034,6.513683655
1333,617458.7529404111,720112.3585051638,-73.9376751,6.513683655000001
1334,617538.950035653,720112.5272616635,-73.93694986,6.513683655000002
1335,617619.1471493699,720112.6961333982,-73.93622462,6.513683655000001
1336,617699.3442815747,720112.8651203682,-73.93549938,6.5136836549999995
1337,617779.5414322786,720113.0342225739,-73.93477414,6.513683655
1338,617859.7386014982,720113.2034400149,-73.9340489,6.513683655
1339,617939.9357892408,720113.3727726917,-73.93332366,6.5136836549999995
1340,618020.1329955215,720113.5422206041,-73.93259842,6.5136836549999995
1341,618100.3302203546,720113.7117837528,-73.93187318,6.513683655
1342,618180.5274637511,720113.8814621376,-73.93114794,6.513683655000001
1343,618260.7247257238,720114.0512557584,-73.9304227,6.513683655
1344,618340.9220062839,720114.2211646157,-73.92969746,6.513683655000001
1345,618421.1193054451,720114.3911887094,-73.92897222,6.5136836549999995
1346,618501.3166232231,720114.56132804,-73.92824698,6.513683655000002
1347,618581.5139596248,720114.731582607,-73.92752174,6.5136836549999995
1348,618661.7113146672,720114.9019524113,-73.9267965,6.513683655000001
1349,618741.9086883599,720115.0724374524,-73.92607126,6.513683655
1350,618822.1060807183,720115.2430377308,-73.92534602,6.513683655
1351,618902.3034917538,720115.4137532467,-73.92462078,6.513683655000001
1352,618982.5009214774,720115.5845839997,-73.92389554,6.513683655
1353,619062.6983699062,720115.7555299905,-73.9231703,6.5136836549999995
1354,619142.8958370469,720115.926591219,-73.92244506,6.513683655000001
1355,619223.093322915,720116.0977676854,-73.92171982,6.513683655000001
1356,619303.2908275246,720116.2690593897,-73.92099458,6.5136836549999995
1357,619383.4883508869,720116.4404663322,-73.92026934,6.513683655
1358,619463.6858930143,720116.611988513,-73.9195441,6.5136836549999995
1359,619543.8834539184,720116.7836259324,-73.91881886,6.513683655
1360,619624.0810336142,720116.9553785902,-73.91809362000001,6.513683655
1361,619704.2786321132,720117.1272464866,-73.91736838,6.5136836549999995
1362,619784.4762494266,720117.299229622,-73.91664314,6.513683655
1363,619864.6738855696,720117.4713279962,-73.9159179,6.513683655000001
1364,619944.8715405522,720117.6435416096,-73.91519266000002,6.513683655
1365,620025.0692143912,720117.8158704622,-73.91446742,6.5136836549999995
1366,620105.2669070935,720117.9883145543,-73.91374218,6.513683655000001
1367,620185.4646186745,720118.1608738857,-73.91301694,6.513683655
1368,620265.6623491498,720118.3335484569,-73.9122917,6.513683655
1369,620345.8600985262,720118.506338268,-73.91156646,6.513683655
1370,620426.0578668208,720118.679243319,-73.91084122,6.513683655
1371,620506.255654043,720118.8522636099,-73.91011598,6.513683655000001
1372,620586.4534602086,720119.0253991411,-73.90939074,6.513683655
1373,620666.6512853286,720119.1986499126,-73.9086655,6.513683655
1374,620746.8491294142,720119.3720159247,-73.90794026,6.513683655
1375,620827.0469924824,720119.5454971775,-73.90721502,6.513683655000002
1376,620907.2448745399,720119.7190936707,-73.90648978,6.513683655
1377,620987.4427756023,720119.892805405,-73.90576454,6.5136836549999995
1378,621067.6406956838,720120.0666323805,-73.9050393,6.513683655000001
1379,621147.8386347953,720120.2405745969,-73.90431406,6.513683655000001
1380,621228.0365929495,720120.4146320547,-73.90358882,6.5136836549999995
1381,621308.2345701577,720120.5888047541,-73.90286358,6.5136836549999995
1382,621388.4325664352,720120.7630926949,-73.90213834,6.5136836549999995
1383,621468.6305817934,720120.9374958776,-73.9014131,6.513683655000001
1384,621548.8286162432,720121.1120143022,-73.90068786,6.5136836549999995
1385,621629.0266698003,720121.2866479687,-73.89996262,6.5136836549999995
1386,616657.1808104832,719920.2390865507,-73.9449275,6.51196121
1387,616737.3779952696,719920.4066471485,-73.94420226,6.51196121
1388,616817.5751984027,719920.5743229501,-73.94347702,6.511961209999999
1389,616897.7724198992,719920.7421139557,-73.94275178,6.51196121
1390,616977.9696597705,719920.9100201655,-73.94202654,6.51196121
1391,617058.1669180276,719921.0780415795,-73.9413013,6.511961210000001
1392,617138.3641946858,719921.246178198,-73.94057606,6.511961210000001
1393,617218.5614897553,719921.414430021,-73.93985082,6.51196121
1394,617298.7588032525,719921.5827970485,-73.93912558,6.511961210000001
1395,617378.9561351846,719921.751279281,-73.93840034,6.51196121
1396,617459.1534855671,719921.9198767184,-73.9376751,6.511961210000001
1397,617539.3508544138,719922.0885893609,-73.93694986,6.51196121
1398,617619.5482417361,719922.2574172085,-73.93622462,6.511961210000001
1399,617699.7456475466,719922.4263602616,-73.93549938,6.51196121
1400,617779.9430718563,719922.59541852,-73.93477414,6.51196121
1401,617860.1405146823,719922.7645919841,-73.9340489,6.511961209999999
1402,617940.3379760315,719922.933880654,-73.93332366,6.511961210000001
1403,618020.5354559191,719923.1032845298,-73.93259842,6.51196121
1404,618100.7329543594,719923.2728036115,-73.93187318,6.51196121
1405,618180.9304713636,719923.4424378994,-73.93114794,6.51196121
1406,618261.1280069441,719923.6121873936,-73.9304227,6.51196121
1407,618341.3255611123,719923.7820520943,-73.92969746,6.511961210000001
1408,618421.5231338821,719923.9520320013,-73.92897222,6.511961209999999
1409,618501.7207252689,719924.1221271154,-73.92824698,6.51196121
1410,618581.9183352799,719924.2923374361,-73.92752174,6.51196121
1411,618662.1159639318,719924.4626629639,-73.9267965,6.511961210000001
1412,618742.3136112342,719924.6331036986,-73.92607126,6.511961210000001
1413,618822.5112772029,719924.8036596407,-73.92534602,6.51196121
1414,618902.7089618489,719924.9743307902,-73.92462078,6.511961210000001
1415,618982.9066651833,719925.145117147,-73.92389554,6.51196121
1416,619063.104387223,719925.3160187117,-73.9231703,6.511961209999999
1417,619143.3021279752,719925.4870354839,-73.92244506,6.511961209999998
1418,619223.4998874551,719925.6581674644,-73.92171982,6.511961210000001
